"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Asian, non-Hispanic","Race/Ethnicity","224","30.8","26.2","35.5","3,686","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE04","CAT4","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Asian, non-Hispanic","Race/Ethnicity","561","69.2","64.5","73.8","3,687","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE04","CAT4","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","24",,,,"3,688","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS15","TOPIC45","06","RACE05","CAT4","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","22",,,,"3,689","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS15","TOPIC45","06","RACE05","CAT4","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Other, non-Hispanic","Race/Ethnicity","39","43.6","26.6","60.6","3,690","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE06","CAT4","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Other, non-Hispanic","Race/Ethnicity","55","56.4","39.4","73.4","3,691","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE06","CAT4","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Multiracial, non-Hispanic","Race/Ethnicity","72","32.9","24.5","41.3","3,692","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE07","CAT4","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Multiracial, non-Hispanic","Race/Ethnicity","161","67.1","58.7","75.5","3,693","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE07","CAT4","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Hispanic","Race/Ethnicity","719","25.4","23.3","27.5","3,694","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE08","CAT4","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Hispanic","Race/Ethnicity","2,127","74.6","72.5","76.7","3,695","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE08","CAT4","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Less than H.S.","Education Attained","141","15.6","12.7","18.5","3,696","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA1","CAT5","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Less than H.S.","Education Attained","844","84.4","81.5","87.3","3,697","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA1","CAT5","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","H.S. or G.E.D.","Education Attained","492","28.0","25.2","30.8","3,698","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA2","CAT5","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","H.S. or G.E.D.","Education Attained","1,343","72.0","69.2","74.8","3,699","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA2","CAT5","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Some post-H.S.","Education Attained","785","33.5","30.8","36.2","3,700","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA3","CAT5","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Some post-H.S.","Education Attained","1,758","66.5","63.8","69.2","3,701","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA3","CAT5","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","College graduate","Education Attained","1,659","35.2","32.8","37.5","3,702","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA4","CAT5","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","College graduate","Education Attained","3,027","64.8","62.5","67.2","3,703","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA4","CAT5","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Less than $15,000","Household Income","100","17.4","12.4","22.4","3,704","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME01","CAT6","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Less than $15,000","Household Income","407","82.6","77.6","87.6","3,705","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME01","CAT6","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","$15,000-$24,999","Household Income","179","20.5","16.5","24.5","3,706","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME02","CAT6","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","$15,000-$24,999","Household Income","658","79.4","75.4","83.4","3,707","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME02","CAT6","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","$25,000-$34,999","Household Income","247","25.1","21.3","28.9","3,708","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME03","CAT6","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","$25,000-$34,999","Household Income","693","74.9","71.1","78.7","3,709","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME03","CAT6","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","$35,000-$49,999","Household Income","273","29.0","24.6","33.3","3,710","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME04","CAT6","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","$35,000-$49,999","Household Income","670","71.0","66.7","75.4","3,711","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME04","CAT6","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","$50,000-$99,999","Household Income","674","33.9","30.7","37.1","3,712","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME05","CAT6","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","$50,000-$99,999","Household Income","1,296","66.1","62.9","69.2","3,713","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME05","CAT6","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","$100,000-$199,999","Household Income","624","34.5","31.1","37.9","3,714","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME06","CAT6","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","$100,000-$199,999","Household Income","1,174","65.5","62.1","68.9","3,715","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME06","CAT6","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","$200,000+","Household Income","369","39.8","35.1","44.6","3,716","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME07","CAT6","_PASTAE3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2023","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","$200,000+","Household Income","544","60.2","55.4","65.0","3,717","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","INCOME07","CAT6","_PASTAE3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2022","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","2,169","18.1","17.0","19.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","BO1","CAT1","ADDEPEV3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2022","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Overall","Overall","8,671","81.9","80.9","83.0","2","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","BO1","CAT1","ADDEPEV3","RESP054","    (37.63864012300047, -120.99999953799971)"
"2022","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Male","Sex","859","13.2","12.0","14.4","3","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","SEX1","CAT2","ADDEPEV3","RESP046","    (37.63864012300047, -120.99999953799971)"
"2022","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Male","Sex","4,822","86.8","85.6","88.0","4","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","SEX1","CAT2","ADDEPEV3","RESP054","    (37.63864012300047, -120.99999953799971)"
